; compare-matrices  -v 1 -mode matches -format1 transfac -file1 $RSAT/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_motifs/peak-motifs_motifs_discovered.tf -format2 tf -file2 $RSAT/public_html/motif_databases/HOCOMOCO/HOCOMOCO_2017-10-17_Human.tf -mode matches -strand DR -uth offset_rank 1 -lth w 5 -lth Wr 0.3 -lth cor 0.7 -lth Ncor 0.4 -return matrix_name,matrix_id,cor,Ncor,width,strand,offset,alignments_1ton -sort Ncor -quick -o $RSAT/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human.tab
; Program version       	1.118
; Quick mode 
; Input files
;	file1 	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_motifs/peak-motifs_motifs_discovered.tf
;	file2 	/opt/rsat-tools/rsat/public_html/motif_databases/HOCOMOCO/HOCOMOCO_2017-10-17_Human.tf
; Output files
;	alignments_1ton	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human_alignments_1ton.tab
;	prefix       	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human
;	html_index   	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human_index.html
;	alignments_1ton_html	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human_alignments_1ton.html
;	match_table_html	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human.html
;	match_table_txt	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_vs_db/peak-motifs_motifs_vs_db_Hocomoco_human.tab
; Matrices
;	file1	20 matrices	/opt/rsat-tools/rsat/public_html/tmp/www-data/2024/03/21/peak-motifs.2024-03-21.023305_2024-03-21.023305_6q7FSY/results/discovered_motifs/peak-motifs_motifs_discovered.tf
;		file1	1	13	4171
;		file1	2	17	2547
;		file1	3	10	2277
;		file1	4	11	3679
;		file1	5	10	1946
;		file1	6	24	2314
;		file1	7	20	819
;		file1	8	24	368
;		file1	9	24	175
;		file1	10	19	2127
;		file1	11	14	4517
;		...	10 more matrices
;	file2	771 matrices	/opt/rsat-tools/rsat/public_html/motif_databases/HOCOMOCO/HOCOMOCO_2017-10-17_Human.tf
;		file2		1		9		154
;		file2		2		18		41
;		file2		3		12		31
;		file2		4		11		8236
;		file2		5		12		23223
;		file2		6		18		499
;		file2		7		16		500
;		file2		8		12		500
;		file2		9		15		500
;		file2		10		10		28
;		file2		11		14		500
;		...	761 more matrices
; Column content
;	1	id1          	Identifier of the first matrix
;	2	id2          	Identifier of the second matrix
;	3	name1        	Name of the first matrix
;	4	name2        	Name of the second matrix
;	5	cor          	Pearson coefficient of correlation between frequency matrices
;	6	Ncor         	Normalized correlation. Ncor = cor * Wr
;	7	w1           	Width of the first matrix
;	8	w2           	Width of the second matrix
;	9	w            	Alignment length (number of overlapping columns between matrix 1 and matrix 2, as a function of the offset)
;	10	W            	Total alignment length (overlapping + non-overlapping columns). W = w1 + w2 - w
;	11	Wr           	Relative alignment length (overlap divided by the total alignemnt length). Wr = w/W
;	12	wr1          	Alignment length relative to the width of the first matrix. wr1 = w/w1
;	13	wr2          	Alignment length relative to the width of the second matrix. wr2 = w/w2
;	14	strand       	"strand", i.e. orientation of matrix 2 relative to matrix 1 (D=direct;  R=reverse)
;	15	offset       	shift of the second matrix relative to the first matrix (negative:left; positive: right)
#id1	id2	name1	name2	cor	Ncor	w1	w2	w	W	Wr	wr1	wr2	strand	offset
oligos_7nt_mkv5_m4	M01295	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	ITF2_HUMAN.H11MO.0.C	0.710	0.491	12	10	9	13	0.6923	0.7500	0.9000	D	-1
oligos_6nt_mkv4_m4	M01615	oligos_6nt_mkv4_m4oligos_6nt_mkv4_m4	TBX3_HUMAN.H11MO.0.C	0.707	0.490	11	11	9	13	0.6923	0.8182	0.8182	R	-2
oligos_7nt_mkv5_m4	M01109	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	EGR4_HUMAN.H11MO.0.D	0.761	0.489	12	11	9	14	0.6429	0.7500	0.8182	D	3
oligos_6nt_mkv4_m1	M01582	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	SP3_HUMAN.H11MO.0.B	0.752	0.489	13	20	13	20	0.6500	1.0000	0.6500	D	0
positions_6nt_m3	M01076	positions_6nt_m3positions_6nt_m3	CTCFL_HUMAN.H11MO.0.A	0.935	0.485	24	17	14	27	0.5185	0.5833	0.8235	R	10
oligos_7nt_mkv5_m4	M01369	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	MYF6_HUMAN.H11MO.0.C	0.829	0.484	12	7	7	12	0.5833	0.5833	1.0000	D	0
oligos_7nt_mkv5_m3	M01309	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	KLF3_HUMAN.H11MO.0.B	0.836	0.484	11	19	11	19	0.5789	1.0000	0.5789	R	-4
oligos_7nt_mkv5_m1	M01582	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	SP3_HUMAN.H11MO.0.B	0.771	0.477	14	20	13	21	0.6190	0.9286	0.6500	R	-7
oligos_6nt_mkv4_m4	M01644	oligos_6nt_mkv4_m4oligos_6nt_mkv4_m4	TWST1_HUMAN.H11MO.1.A	0.774	0.476	11	10	8	13	0.6154	0.7273	0.8000	R	3
oligos_6nt_mkv4_m1	M01713	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	ZN320_HUMAN.H11MO.0.C	0.731	0.475	13	20	13	20	0.6500	1.0000	0.6500	D	-5
oligos_7nt_mkv5_m4	M01145	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	FIGLA_HUMAN.H11MO.0.D	0.736	0.473	12	11	9	14	0.6429	0.7500	0.8182	D	-2
oligos_7nt_mkv5_m3	M01513	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	PURA_HUMAN.H11MO.0.D	0.731	0.473	11	17	11	17	0.6471	1.0000	0.6471	R	-3
oligos_7nt_mkv5_m3	M01312	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	KLF6_HUMAN.H11MO.0.A	0.817	0.473	11	19	11	19	0.5789	1.0000	0.5789	R	-6
oligos_6nt_mkv4_m4	M01076	oligos_6nt_mkv4_m4oligos_6nt_mkv4_m4	CTCFL_HUMAN.H11MO.0.A	0.725	0.469	11	17	11	17	0.6471	1.0000	0.6471	D	0
oligos_7nt_mkv5_m3	M01313	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	KLF8_HUMAN.H11MO.0.C	0.866	0.466	11	9	7	13	0.5385	0.6364	0.7778	R	4
positions_6nt_m5	M01077	positions_6nt_m5positions_6nt_m5	CTCF_HUMAN.H11MO.0.A	0.713	0.465	19	19	15	23	0.6522	0.7895	0.7895	D	-4
oligos_7nt_mkv5_m4	M01604	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	TAF1_HUMAN.H11MO.0.A	0.715	0.463	12	16	11	17	0.6471	0.9167	0.6875	D	1
oligos_6nt_mkv4_m2	M01304	oligos_6nt_mkv4_m2oligos_6nt_mkv4_m2	KLF13_HUMAN.H11MO.0.D	0.715	0.463	17	11	11	17	0.6471	0.6471	1.0000	D	6
oligos_7nt_mkv5_m4	M01028	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	ATOH1_HUMAN.H11MO.0.B	0.751	0.462	12	9	8	13	0.6154	0.6667	0.8889	D	-1
oligos_7nt_mkv5_m3	M01591	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	SRBP2_HUMAN.H11MO.0.B	0.770	0.462	11	13	9	15	0.6000	0.8182	0.6923	R	-4
positions_6nt_m3	M01314	positions_6nt_m3positions_6nt_m3	KLF9_HUMAN.H11MO.0.C	0.739	0.462	24	15	15	24	0.6250	0.6250	1.0000	R	8
oligos_6nt_mkv4_m1	M01579	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	SP1_HUMAN.H11MO.1.A	0.784	0.461	13	14	10	17	0.5882	0.7692	0.7143	D	3
oligos_7nt_mkv5_m4	M01662	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	XBP1_HUMAN.H11MO.0.D	0.717	0.461	12	11	9	14	0.6429	0.7500	0.8182	D	-2
oligos_6nt_mkv4_m1	M01109	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	EGR4_HUMAN.H11MO.0.D	0.767	0.460	13	11	9	15	0.6000	0.6923	0.8182	D	4
oligos_7nt_mkv5_m3	M01611	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	TBX1_HUMAN.H11MO.0.D	0.836	0.460	11	20	11	20	0.5500	1.0000	0.5500	R	-1
oligos_6nt_mkv4_m4	M01647	oligos_6nt_mkv4_m4oligos_6nt_mkv4_m4	UBIP1_HUMAN.H11MO.0.D	0.722	0.459	11	7	7	11	0.6364	0.6364	1.0000	D	4
oligos_7nt_mkv5_m4	M01378	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	NDF2_HUMAN.H11MO.0.B	0.745	0.458	12	9	8	13	0.6154	0.6667	0.8889	D	-1
oligos_6nt_mkv4_m1	M01580	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	SP2_HUMAN.H11MO.0.A	0.775	0.458	13	22	13	22	0.5909	1.0000	0.5909	D	-1
oligos_7nt_mkv5_m4	M01019	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	ASCL2_HUMAN.H11MO.0.D	0.739	0.455	12	9	8	13	0.6154	0.6667	0.8889	R	-1
oligos_7nt_mkv5_m4	M01512	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	PTF1A_HUMAN.H11MO.1.B	0.737	0.453	12	9	8	13	0.6154	0.6667	0.8889	D	-1
oligos_6nt_mkv4_m1	M01303	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	KLF12_HUMAN.H11MO.0.C	0.754	0.452	13	11	9	15	0.6000	0.6923	0.8182	D	4
oligos_7nt_mkv5_m3	M01582	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	SP3_HUMAN.H11MO.0.B	0.821	0.452	11	20	11	20	0.5500	1.0000	0.5500	R	-5
oligos_7nt_mkv5_m1	M01579	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	SP1_HUMAN.H11MO.1.A	0.812	0.451	14	14	10	18	0.5556	0.7143	0.7143	R	-4
oligos_7nt_mkv5_m3	M01667	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	ZBT17_HUMAN.H11MO.0.A	0.776	0.449	11	19	11	19	0.5789	1.0000	0.5789	R	-8
oligos_7nt_mkv5_m3	M01106	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	EGR2_HUMAN.H11MO.0.A	0.735	0.449	11	18	11	18	0.6111	1.0000	0.6111	R	-3
oligos_7nt_mkv5_m3	M01280	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	IKZF1_HUMAN.H11MO.0.C	0.770	0.449	11	8	7	12	0.5833	0.6364	0.8750	R	-1
positions_6nt_m5	M01554	positions_6nt_m5positions_6nt_m5	SMAD3_HUMAN.H11MO.0.B	0.709	0.448	19	12	12	19	0.6316	0.6316	1.0000	R	3
positions_6nt_m2	M01077	positions_6nt_m2positions_6nt_m2	CTCF_HUMAN.H11MO.0.A	0.893	0.446	20	19	13	26	0.5000	0.6500	0.6842	D	7
oligos_7nt_mkv5_m4	M01018	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	ASCL1_HUMAN.H11MO.0.A	0.706	0.441	12	14	10	16	0.6250	0.8333	0.7143	R	-4
positions_6nt_m4	M01076	positions_6nt_m4positions_6nt_m4	CTCFL_HUMAN.H11MO.0.A	0.763	0.440	24	17	15	26	0.5769	0.6250	0.8824	R	9
oligos_6nt_mkv4_m2	M01673	oligos_6nt_mkv4_m2oligos_6nt_mkv4_m2	ZBTB4_HUMAN.H11MO.0.D	0.709	0.439	17	17	13	21	0.6190	0.7647	0.7647	D	4
oligos_7nt_mkv5_m2	M01581	oligos_7nt_mkv5_m2oligos_7nt_mkv5_m2	SP2_HUMAN.H11MO.1.B	0.702	0.439	14	12	10	16	0.6250	0.7143	0.8333	D	4
oligos_7nt_mkv5_m4	M01583	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	SP4_HUMAN.H11MO.0.A	0.722	0.433	12	20	12	20	0.6000	1.0000	0.6000	D	-2
oligos_7nt_mkv5_m1	M01303	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	KLF12_HUMAN.H11MO.0.C	0.768	0.432	14	11	9	16	0.5625	0.6429	0.8182	R	-2
oligos_6nt_mkv4_m1	M01338	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	MAZ_HUMAN.H11MO.1.A	0.719	0.432	13	11	9	15	0.6000	0.6923	0.8182	D	-2
positions_6nt_m3	M01579	positions_6nt_m3positions_6nt_m3	SP1_HUMAN.H11MO.1.A	0.733	0.428	24	14	14	24	0.5833	0.5833	1.0000	R	7
oligos_7nt_mkv5_m5	M01468	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	PBX3_HUMAN.H11MO.0.A	0.745	0.426	11	11	8	14	0.5714	0.7273	0.7273	D	-3
oligos_7nt_mkv5_m5	M01041	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	BHA15_HUMAN.H11MO.0.B	0.743	0.424	11	11	8	14	0.5714	0.7273	0.7273	D	3
oligos_7nt_mkv5_m4	M01399	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	NGN2_HUMAN.H11MO.0.D	0.706	0.423	12	12	9	15	0.6000	0.7500	0.7500	D	-3
oligos_7nt_mkv5_m1	M01109	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	EGR4_HUMAN.H11MO.0.D	0.747	0.420	14	11	9	16	0.5625	0.6429	0.8182	R	-2
oligos_7nt_mkv5_m5	M01740	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	ZN549_HUMAN.H11MO.0.C	0.882	0.420	11	20	10	21	0.4762	0.9091	0.5000	D	-10
oligos_7nt_mkv5_m5	M01479	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	PKNX1_HUMAN.H11MO.0.B	0.733	0.419	11	11	8	14	0.5714	0.7273	0.7273	D	-3
positions_6nt_m5	M01109	positions_6nt_m5positions_6nt_m5	EGR4_HUMAN.H11MO.0.D	0.719	0.416	19	11	11	19	0.5789	0.5789	1.0000	D	8
oligos_7nt_mkv5_m4	M01688	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	ZIC3_HUMAN.H11MO.0.B	0.703	0.414	12	15	10	17	0.5882	0.8333	0.6667	R	-5
oligos_6nt_mkv4_m1	M01456	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	PATZ1_HUMAN.H11MO.1.C	0.723	0.413	13	9	8	14	0.5714	0.6154	0.8889	D	-1
oligos_6nt_mkv4_m1	M01630	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	TFDP1_HUMAN.H11MO.0.C	0.701	0.412	13	14	10	17	0.5882	0.7692	0.7143	D	3
oligos_7nt_mkv5_m3	M01203	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	GLIS3_HUMAN.H11MO.0.D	0.820	0.410	11	10	7	14	0.5000	0.6364	0.7000	R	-3
oligos_7nt_mkv5_m3	M01109	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	EGR4_HUMAN.H11MO.0.D	0.717	0.410	11	11	8	14	0.5714	0.7273	0.7273	R	-3
oligos_7nt_mkv5_m5	M01334	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	MAF_HUMAN.H11MO.0.A	0.707	0.410	11	19	11	19	0.5789	1.0000	0.5789	R	-5
oligos_7nt_mkv5_m3	M01108	oligos_7nt_mkv5_m3oligos_7nt_mkv5_m3	EGR3_HUMAN.H11MO.0.D	0.715	0.409	11	11	8	14	0.5714	0.7273	0.7273	R	3
oligos_7nt_mkv5_m4	M01336	oligos_7nt_mkv5_m4oligos_7nt_mkv5_m4	MAX_HUMAN.H11MO.0.A	0.715	0.409	12	10	8	14	0.5714	0.6667	0.8000	D	-2
oligos_7nt_mkv5_m1	M01558	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	SNAI1_HUMAN.H11MO.0.C	0.714	0.408	14	8	8	14	0.5714	0.5714	1.0000	R	4
oligos_7nt_mkv5_m5	M01390	oligos_7nt_mkv5_m5oligos_7nt_mkv5_m5	NFIB_HUMAN.H11MO.0.D	0.758	0.408	11	9	7	13	0.5385	0.6364	0.7778	D	-2
positions_6nt_m3	M01077	positions_6nt_m3positions_6nt_m3	CTCF_HUMAN.H11MO.0.A	0.843	0.407	24	19	14	29	0.4828	0.5833	0.7368	R	10
oligos_7nt_mkv5_m1	M01630	oligos_7nt_mkv5_m1oligos_7nt_mkv5_m1	TFDP1_HUMAN.H11MO.0.C	0.731	0.406	14	14	10	18	0.5556	0.7143	0.7143	R	-4
oligos_6nt_mkv4_m1	M01686	oligos_6nt_mkv4_m1oligos_6nt_mkv4_m1	ZIC1_HUMAN.H11MO.0.B	0.704	0.402	13	9	8	14	0.5714	0.6154	0.8889	D	5
; Host name	clust-rsat
; Job started	2024-03-21.023722
; Job done	2024-03-21.023759
; Seconds	2.8
;	user	2.8
;	system	1.85
;	cuser	26.55
;	csystem	6.26
